TCGA	Tissue	Group	Pos	Score	IFNA1	IFNA2	IFNGR1	POLR3B	IRF3	IFNGR2	IFNE	TBK1	IFNAR1	IFNB1	TMEM173	POLR3A	IFNG	IFNAR2	IFNK	DDX58
TCGA-CV-7433	hnsc	WT	0	1799.68071	0.0	0.0	11.7723	8.061	10.7454	11.8482	1.7313	9.1406	10.7568	1.1111	11.5948	9.0265	5.4183	9.0345	0.4717	10.751
TCGA-64-5815	luad	WT	0	1464.81791	0.0	0.0	11.5168	7.0117	9.6136	11.8051	0.0	8.9239	11.0237	0.0	11.7293	8.5804	1.3624	9.2228	0.0	9.9095
TCGA-A2-A0YH	brca	WT	0	1153.48724	0.0	0.0	10.8503	8.7117	9.2868	11.1662	0.0	9.796	10.7874	3.0171	9.0944	9.7173	1.4719	8.0461	0.0	12.4983
TCGA-B0-5096	kirc	WT	0	1405.81456	0.0	0.0	10.8734	7.9319	9.1732	11.656	0.9433	9.6633	11.3689	0.5474	10.5124	9.0368	1.2536	9.1297	0.0	9.6568
TCGA-G9-6339	prad	WT	0	-948.12573	0.0	0.0	11.0579	7.9678	10.0674	11.8176	2.805	9.2048	11.1579	0.0	9.3149	8.2019	0.0	8.0049	0.0	8.0939
TCGA-OR-A5LC	acc	WT	0	-812.07635	0.0	0.0	8.7175	7.8432	10.9831	10.361	0.0	9.6745	10.0818	0.0	7.7416	8.3059	0.0	6.9099	0.0	8.4941
TCGA-AR-A1AQ	brca	WT	0	1397.86022	0.0	0.0	10.9839	7.8182	9.8768	11.6899	0.0	9.1953	10.7417	2.2065	9.1183	10.4898	5.8143	9.7481	0.0	11.4909
TCGA-55-8203	luad	WT	0	935.01768	0.0	0.0	10.5384	8.1967	10.3921	11.0755	1.1461	9.5184	10.7098	0.0	10.8444	9.3346	4.7486	9.7743	0.0	9.4034
TCGA-EX-A69M	cesc	WT	0	1155.32555	0.0	0.0	12.0455	7.648	10.6222	11.4184	2.4396	9.6497	11.0226	0.0	9.588	9.0469	6.2689	8.9035	0.0	8.8465
TCGA-A8-A094	brca	WT	0	1005.93353	0.0	0.0	12.318	8.5585	9.745	10.8443	1.523	10.098	11.5364	1.1694	8.457	9.1861	6.0159	9.1213	0.0	9.6481
TCGA-A7-A4SD	brca	WT	0	828.78151	0.9964	0.0	11.4999	7.7071	11.4278	11.0211	0.9964	9.4543	9.7351	1.5801	9.5144	9.2384	3.9475	8.6176	0.0	10.7182
TCGA-AN-A0FF	brca	WT	0	470.21211	0.0	0.0	9.9011	8.478	9.7841	11.2796	0.0	9.9117	10.6902	0.4522	9.7428	9.097	2.336	8.3442	0.0	11.1201
TCGA-HV-A5A5	paad	WT	0	806.87759	0.0	0.0	11.1545	7.5996	10.13	11.5653	5.5788	9.3805	10.8381	0.0	10.3881	8.7077	1.108	9.0156	0.0	9.7818
TCGA-BH-A0HY	brca	WT	0	-795.08168	0.0	0.0	10.0431	7.619	9.6465	10.3385	0.0	9.6881	10.6464	0.4516	8.6208	9.0816	0.0	7.1561	0.0	10.657
TCGA-99-8025	luad	WT	0	124.58366	0.4149	0.0	11.1006	7.0584	10.8298	11.2285	2.3216	8.7218	10.4715	1.5846	10.816	8.6849	2.3216	9.4254	0.0	9.9224
TCGA-GJ-A6C0	lihc	WT	0	566.86663	0.0	0.0	11.1139	8.4461	10.9403	10.931	0.0	10.0049	11.0775	0.0	7.4163	8.5907	1.8892	9.3624	0.0	7.7887
TCGA-E3-A3E3	thca	WT	0	-462.08030	1.0249	0.0	11.1761	7.9237	10.3276	11.268	4.2948	8.9482	11.2002	0.7569	10.3848	8.7217	0.4275	8.4669	0.4275	8.4401
TCGA-B8-5158	kirc	WT	0	1408.82007	0.0	0.0	11.0776	7.3383	9.4168	11.0318	1.5377	9.2528	11.3118	0.0	11.0875	9.4271	4.1289	9.9688	0.0	9.618
TCGA-CM-4744	coad	WT	0	169.40394	0.0	0.0	12.1047	8.0264	10.6828	10.9184	1.5521	9.4331	9.5824	0.0	9.556	8.342	4.7493	8.5185	0.0	8.7815
TCGA-EM-A22I	thca	WT	0	-98.06538	0.0	0.0	11.3006	7.5624	10.206	11.3342	4.0563	8.8815	11.2704	0.0	11.054	8.7975	1.3366	9.1009	0.8179	8.5644
TCGA-A7-A3RF	brca	WT	0	-914.28210	0.0	0.0	9.4006	7.7638	9.6584	10.2716	0.4224	9.0302	10.864	0.4224	8.5761	8.957	0.4224	7.6797	0.0	9.2612
TCGA-N7-A4Y0	ucs	WT	0	-1182.62341	0.0	0.0	9.9171	8.5598	11.1162	10.6983	0.0	8.9287	10.114	2.3521	7.3881	8.97	0.9354	7.6557	0.0	9.1944
TCGA-CR-7398	hnsc	WT	0	-179.73877	0.4848	0.0	10.5989	8.9267	10.2968	10.514	1.3771	8.8613	10.056	0.0	9.338	9.189	0.4848	8.7627	0.0	9.353
TCGA-HC-7210	prad	WT	0	-287.76300	0.0	0.0	11.2269	8.4557	9.2954	10.8718	0.0	9.4002	11.3941	0.0	8.8624	9.4098	1.5547	8.3379	0.0	8.4016
TCGA-G2-A2ES	blca	WT	0	376.45596	0.0	0.0	11.0739	8.7327	10.4984	11.045	4.3282	8.9205	9.8125	0.0	8.8379	9.2779	4.5747	8.0002	1.086	10.6638
TCGA-BA-4076	hnsc	WT	0	-460.01925	0.0	0.0	14.134	7.9242	10.2833	11.7383	4.1099	9.6145	10.3475	0.0	10.1444	9.2052	0.0	9.0011	1.0353	7.1244
TCGA-BQ-5892	kirp	WT	0	720.56792	0.0	0.0	10.663	7.8764	9.4575	10.9672	0.0	9.203	11.6462	0.4418	8.4819	8.801	3.4638	9.4801	0.0	10.5984
TCGA-EW-A1PD	brca	WT	0	-463.13632	0.0	0.0	10.3769	8.3326	9.633	10.7541	0.4196	10.1329	11.0792	0.4196	9.4048	9.5729	0.4196	8.5296	0.0	9.1084
TCGA-E2-A15C	brca	WT	0	-307.53677	0.0	0.0	10.2666	8.1548	9.1894	11.0576	0.4854	9.358	11.2551	0.0	9.1533	9.3919	1.3785	8.493	1.1375	10.1621
TCGA-OR-A5JD	acc	WT	0	99.34680	0.0	0.0	10.4307	8.4879	10.0748	9.9837	0.0	9.9672	10.2952	0.0	7.954	8.7764	0.0	6.435	0.0	7.2829
TCGA-N6-A4VE	ucs	WT	0	-643.59366	0.0	0.0	10.7154	8.5683	11.6464	11.3023	2.3136	8.8888	10.67	1.8669	10.1133	8.8955	0.0	8.3637	0.0	10.4505
TCGA-G3-A25V	lihc	WT	0	537.95943	0.0	0.0	11.882	8.7074	10.2618	11.0648	0.0	9.1781	11.6767	0.0	9.0933	8.6011	1.5966	9.1327	0.0	9.1898
TCGA-D3-A1Q7	skcm	WT	0	2378.16395	0.0	0.0	10.4721	8.1598	9.9987	11.1867	1.4521	9.7173	11.0538	1.4521	10.9481	8.9263	6.5965	9.5758	0.0	9.9911
TCGA-UB-A7MA	lihc	WT	0	-476.52987	0.0	0.0	10.1764	8.4832	9.154	10.8042	0.0	9.3615	10.7104	0.0	7.2161	8.8113	0.0	8.9291	0.655	9.0769
TCGA-AQ-A54O	brca	WT	0	22.98572	0.0	2.1136	9.4792	6.8487	11.4303	11.6778	0.0	9.6312	10.4151	0.0	7.1984	6.7331	0.0	7.1512	0.0	9.0273
TCGA-EE-A2M7	skcm	WT	0	549.64064	0.0	0.0	10.0397	8.0937	10.2641	10.8778	1.6612	8.6901	10.6834	0.0	9.8351	8.3888	0.4441	9.7529	0.0	10.0243
TCGA-QR-A6GO	pcpg	WT	0	-274.72642	0.0	0.0	10.3307	7.5588	9.1403	9.6835	0.0	9.9849	9.788	0.0	8.1174	8.1491	0.5274	7.3912	0.0	9.2775
TCGA-DV-5566	kirc	WT	0	411.73959	0.0	0.0	10.9446	7.422	9.5516	11.4525	1.605	9.2502	11.0253	0.0	9.2966	8.0959	2.0225	8.8982	0.0	9.7964
TCGA-N9-A4Q7	ucs	WT	0	2071.47200	0.0	0.0	10.9726	8.4682	11.1037	11.0866	3.4181	9.7193	10.1515	2.6743	9.2987	8.1089	8.0457	9.2713	0.0	9.6619
TCGA-QR-A70N	pcpg	WT	0	-248.45634	0.0	0.0	10.5328	7.328	10.2765	10.2302	0.0	10.2703	9.7278	0.0	8.6512	8.9202	1.3055	7.9265	0.0	7.8765
TCGA-EJ-A46B	prad	WT	0	-1274.02558	0.0	0.0	10.5282	8.0288	10.1422	10.9262	1.4175	9.0106	10.9983	0.0	8.5586	9.1585	0.0	6.9575	0.0	8.2162
TCGA-D5-6529	coad	WT	0	837.63050	0.0	0.0	10.858	8.7417	11.0068	11.4236	0.9414	9.6058	10.7653	0.0	10.3135	9.4887	3.5341	9.4572	0.0	8.6034
TCGA-44-2657	luad	WT	0	2387.91233	0.0	0.0	11.6709	8.1806	9.8873	10.9274	0.0	8.9024	10.8006	0.0	11.4988	8.2843	3.9287	9.2227	0.65	9.3197
TCGA-BQ-7044	kirp	WT	0	-392.73748	0.0	0.0	10.4611	8.3099	9.8522	10.2944	0.8817	8.8927	10.7121	0.0	8.8786	8.2047	0.0	7.7181	0.5071	8.6766
TCGA-BP-4964	kirc	WT	0	969.94601	0.0	0.0	11.185	7.336	9.6044	11.2018	1.846	9.4106	11.5101	0.0	9.9018	8.8617	3.7362	9.3895	0.9805	10.007
TCGA-EL-A3D1	thca	WT	0	7.05334	0.0	0.0	10.3893	7.291	11.5795	11.8757	3.6356	8.1344	11.0273	0.0	11.9777	7.4698	0.0	8.1636	0.0	7.7807
TCGA-OL-A5D6	brca	WT	0	86.88363	0.0	0.0	11.7078	8.2693	10.6625	11.0743	0.0	9.1058	11.1252	0.0	9.2293	8.8415	0.597	8.5954	0.0	8.3755
TCGA-FS-A1Z4	skcm	WT	0	1924.31170	0.6548	0.0	10.434	8.0227	10.2531	10.9066	0.0	9.2166	10.6994	2.328	10.782	9.3168	4.2332	9.7603	0.0	11.6269
TCGA-CE-A13K	thca	WT	0	-282.57095	2.7859	0.0	11.0581	8.0699	10.3254	11.0829	6.5987	9.1995	10.8464	0.0	11.0047	8.6124	1.1239	8.6344	0.0	8.501
TCGA-ER-A2NC	skcm	WT	0	971.03833	0.0	0.0	10.317	8.0771	10.0443	11.4244	0.0	8.6515	10.9432	0.0	10.344	9.3401	1.2024	9.4133	0.0	8.4367
TCGA-RW-A67Y	pcpg	WT	0	-1838.31994	0.0	0.0	9.8205	8.1687	9.4279	9.5466	0.0	10.12	10.7556	0.0	7.3452	9.6145	0.4906	8.3971	0.0	8.4847
TCGA-D8-A3Z5	brca	WT	0	-554.19021	0.0	1.2385	10.154	7.5672	10.9077	11.0277	2.3445	8.7974	10.3403	0.0	9.7802	9.067	2.3445	8.0323	0.0	8.6839
TCGA-E3-A3DY	thca	WT	0	134.85086	0.0	0.0	11.2919	7.8395	10.0392	10.9685	3.3718	9.1331	11.3472	0.3804	10.0037	8.6923	1.8933	8.8612	0.3804	8.7721
TCGA-DH-5140	lgg	WT	0	-1031.35025	0.0	0.0	10.5065	8.254	8.8626	10.7998	0.7208	8.893	10.9744	0.0	7.1493	9.1031	0.0	8.7937	0.0	8.7537
TCGA-BP-5200	kirc	WT	0	1327.16371	0.0	0.0	11.1477	7.5245	9.548	10.9728	0.618	9.4995	11.3755	0.0	9.8211	8.9238	3.3347	9.4351	0.0	9.9334
TCGA-55-8097	luad	WT	0	660.76504	0.0	0.0	10.5979	7.6144	10.682	11.6938	1.1382	9.034	10.8998	0.0	11.0725	8.6757	1.9269	10.1695	0.0	8.3649
TCGA-75-5126	luad	WT	0	2175.76788	0.0	0.0	12.1419	8.4664	9.651	11.493	5.785	9.5829	10.8261	0.0	10.9757	9.1167	5.5355	9.4497	0.0	9.3476
TCGA-DJ-A3VK	thca	WT	0	-363.30056	0.0	0.0	10.7385	7.9508	10.3802	11.2732	4.8248	9.0611	10.8668	0.4242	10.0444	8.1357	0.7515	7.6357	0.0	8.483
TCGA-B6-A0X5	brca	WT	0	-765.99948	0.0	0.0	9.9	8.4148	8.7079	10.2354	0.0	9.3016	10.605	0.0	7.5862	9.064	0.0	5.5676	0.0	9.105
TCGA-B0-5110	kirc	WT	0	740.69958	0.0	0.0	10.7362	7.5953	9.3432	11.1312	0.0	9.5659	11.6358	0.0	10.0854	9.0225	2.8658	9.4343	0.0	10.345
TCGA-OR-A5KW	acc	WT	0	-1218.17528	0.0	0.0	10.2891	9.6227	10.9081	10.6998	0.0	10.457	11.7529	0.0	6.6098	8.3799	0.0	7.7016	0.0	8.4661
TCGA-EK-A2H0	cesc	WT	0	69.60931	0.7561	0.0	12.6068	8.2551	10.8677	11.0755	6.6763	9.4631	10.1706	0.4271	8.9947	8.9592	3.1007	8.7787	3.9512	11.8813
TCGA-A8-A07Z	brca	WT	0	100.37979	0.0	0.0	10.1848	8.3213	9.715	11.0259	0.0	9.907	11.0368	1.3068	9.2694	9.0622	1.7894	8.0412	0.0	11.7062
TCGA-DU-A5TU	lgg	WT	0	461.20881	0.0	0.0	11.18	7.4296	9.762	10.672	0.5091	8.3618	10.3227	0.0	9.3315	8.9285	0.0	8.8668	0.0	8.3858
TCGA-DM-A28M	coad	WT	0	-747.73948	0.0	0.0	10.8972	8.7799	9.8455	11.3535	0.0	8.8141	10.5961	0.0	10.8008	8.8187	1.9668	7.9958	0.0	7.3439
TCGA-BP-4981	kirc	WT	0	981.84467	1.3539	0.0	10.7761	5.8722	10.9268	11.946	2.5028	9.0243	10.8272	0.6028	9.7012	7.6451	2.5028	9.1731	1.3539	9.5646
TCGA-18-3409	lusc	WT	0	736.86752	0.5972	0.0	11.2527	8.1553	9.6052	11.0386	2.3512	9.0574	10.5992	0.0	9.9321	8.6946	2.0275	8.6963	0.5972	8.1657
TCGA-OL-A5D8	brca	WT	0	-38.64180	0.4994	0.0	9.4287	8.0195	10.2143	10.7714	0.0	9.1147	10.3899	0.0	9.7919	9.3641	1.4083	7.2146	0.0	10.3935
TCGA-BH-A0E7	brca	WT	0	-853.84821	0.0	1.7233	10.0614	8.2856	8.8129	10.5659	0.0	9.6013	11.2701	0.0	9.5193	9.4034	0.6558	8.3712	0.0	9.9487
TCGA-LL-A440	brca	WT	0	1157.59449	0.0	0.0	11.3674	7.3547	10.405	11.1686	2.4151	9.4187	10.6428	0.0	9.9567	8.8695	0.4151	8.9972	0.0	8.9784
TCGA-IB-7645	paad	WT	0	1840.42458	0.0	0.0	11.5432	7.7038	9.7441	11.659	3.401	9.5481	11.0058	0.0	10.1329	8.8651	1.9674	9.6397	1.1683	8.7898
TCGA-KK-A59Z	prad	WT	0	-523.63328	0.0	0.0	10.4206	7.789	9.9482	11.0626	0.6594	8.8026	11.1171	0.0	9.0482	8.8505	1.7301	8.4576	0.0	7.401
TCGA-BH-A0HB	brca	WT	0	613.84478	0.0	0.0	10.5815	8.5096	9.6305	10.6306	0.0	9.7845	10.6899	0.0	8.7401	8.9871	1.7618	7.8309	0.0	10.5278
TCGA-BD-A3EP	lihc	WT	0	605.29802	0.0	0.0	11.1122	8.9969	9.9619	10.1737	0.0	9.2947	12.2466	0.0	8.3457	8.2119	0.0	9.4952	0.0	8.0545
TCGA-DS-A7WF	cesc	WT	0	-415.16847	1.6086	0.0	9.7113	7.6376	10.654	11.375	6.1503	9.4899	10.8131	0.0	9.5398	9.2919	3.3047	9.5031	0.0	10.6568
TCGA-CR-7379	hnsc	WT	0	345.22481	0.0	0.0	10.9884	9.5204	10.4584	10.8848	3.0353	8.9509	10.349	0.0	9.5576	9.94	1.5847	8.6957	0.8478	8.5656
TCGA-RW-A680	pcpg	WT	0	-839.67582	0.7925	0.0	10.2774	7.4165	10.5055	10.166	0.0	9.0704	10.5254	0.0	7.1965	7.6127	0.0	7.8577	0.0	9.086
TCGA-EE-A181	skcm	Feat	959	1419.94014	0.0	0.0	9.5269	7.9133	9.8377	10.7221	0.0	9.5097	10.1714	0.0	10.6326	8.7749	5.5273	8.9614	0.0	8.4753
TCGA-EI-6514	read	WT	0	-396.85632	0.0	0.0	10.5101	7.6754	10.207	11.7809	0.0	9.2076	10.7234	0.0	8.7545	9.0187	0.5312	8.8401	0.0	8.4364
TCGA-CH-5753	prad	WT	0	-668.30137	0.0	0.0	11.0191	8.5347	9.2851	10.2757	1.2531	9.63	10.7744	0.0	7.8753	9.9346	4.3483	7.7998	0.5472	11.176
TCGA-C4-A0F6	blca	WT	0	-374.56860	0.0	0.0	9.7107	8.7048	10.6675	10.6203	3.9043	8.8521	10.7461	0.0	8.6129	8.6371	0.0	8.2891	0.0	7.3855
TCGA-CZ-5457	kirc	WT	0	984.19336	0.9624	0.0	9.9979	9.0719	9.8011	10.2252	2.6723	8.6619	11.1055	0.3964	8.9219	8.7312	1.684	8.2523	0.0	9.0245
TCGA-ER-A19A	skcm	WT	0	2843.04667	0.0	0.0	11.4467	7.5747	9.9544	11.4643	0.6365	9.4059	11.1633	1.5562	10.5226	9.3152	5.8745	9.7943	0.0	9.9597
TCGA-D9-A6E9	skcm	WT	0	2613.37681	0.0	0.0	9.3442	7.5343	11.1314	11.0384	0.0	7.8476	9.8184	0.0	9.7584	8.9316	7.0471	8.9159	0.0	7.8362
TCGA-ER-A193	skcm	WT	0	1201.27986	0.0	0.0	10.0296	7.6006	10.0307	11.1001	0.0	9.2496	10.8019	0.0	10.5241	8.8981	6.035	9.3122	0.0	8.4208
TCGA-ER-A198	skcm	WT	0	703.83244	0.0	0.0	11.2312	8.312	9.1784	11.0386	0.0	9.4147	10.7255	0.0	9.8032	9.6873	4.0434	8.8959	0.0	8.9263
TCGA-KR-A7K0	lihc	WT	0	-158.75432	0.0	0.0	12.6631	8.2325	10.5148	10.692	0.0	9.1529	11.2499	0.0	7.9209	8.5163	0.7617	9.0711	0.0	9.1635
TCGA-CH-5764	prad	WT	0	-742.19542	0.0	0.0	11.0907	8.567	8.8626	11.0182	0.8601	9.1569	11.4797	0.0	8.5197	9.4738	2.5586	8.5882	0.0	9.1044
TCGA-MP-A4T6	luad	WT	0	843.52009	0.0	0.0	9.9633	7.9458	11.2156	11.9476	1.5007	9.075	11.0038	0.0	10.5595	8.2428	2.9236	9.4719	0.0	8.587
TCGA-EL-A3D6	thca	WT	0	706.75366	0.4762	0.0	11.5684	7.1713	10.322	11.8996	2.7795	9.2292	11.2005	0.0	11.0057	8.0646	1.3586	8.8559	0.8337	8.7522
TCGA-SR-A6MX	pcpg	WT	0	-1168.87175	0.0	0.0	9.5114	7.6208	9.7162	9.862	0.0	9.5163	10.7505	0.5761	7.7282	9.8906	0.0	8.6176	0.0	8.4183
TCGA-MH-A55Z	kirp	WT	0	21.36942	0.0	0.0	10.5478	7.1755	10.8273	10.7426	5.7036	8.912	10.5717	0.0	7.234	7.6042	0.0	8.5603	0.0	8.0484
TCGA-OR-A5J2	acc	WT	0	-765.96407	0.0	0.0	10.5581	9.4685	9.8114	10.7358	0.0	10.4715	10.7969	0.0	7.6431	9.8408	0.4881	8.1291	0.0	6.9935
TCGA-AF-5654	read	WT	0	-836.34205	0.0	0.0	10.6836	8.8881	10.3413	11.1774	0.0	9.4266	10.0628	0.0	9.6245	9.5542	2.5599	8.5162	0.0	7.434
TCGA-HW-8321	lgg	WT	0	-523.94974	0.0	0.4046	11.6406	8.0696	9.2323	9.8294	0.0	9.2015	10.8546	0.0	7.7434	9.4935	0.0	9.1036	0.0	7.952
TCGA-B0-4845	kirc	WT	0	336.74135	1.2556	0.0	10.9331	7.0534	10.3812	11.2322	0.5484	9.2487	11.0301	0.0	10.0337	8.7629	0.9449	9.2743	0.0	9.1452
TCGA-FY-A3ON	thca	WT	0	-26.74310	0.0	0.0	11.1445	7.6627	10.8234	11.8366	4.3069	9.2729	11.2065	0.0	11.3245	8.5869	3.2631	9.1245	0.0	8.9147
TCGA-49-6761	luad	WT	0	1072.12322	0.0	0.0	11.0544	7.6365	10.803	11.3823	0.0	8.9369	10.3689	0.7935	10.5799	9.3458	5.5151	8.9474	0.0	10.0486
TCGA-HZ-8003	paad	WT	0	1680.62397	0.0	0.0	11.7626	8.2283	9.5486	10.8944	1.0348	9.526	11.0178	0.0	9.9867	9.2081	3.2311	9.4955	0.0	9.647
TCGA-OL-A5RW	brca	WT	0	-32.60388	0.0	0.0	8.9104	8.3284	11.4357	10.8788	1.5893	8.2353	11.3525	4.7342	8.4883	7.7446	1.0032	8.6059	0.0	11.852
TCGA-B6-A0RP	brca	WT	0	192.49532	0.0	0.0	10.9636	7.5867	9.275	10.8762	0.6571	9.4318	10.841	0.0	8.8001	9.3551	2.3329	7.9537	0.0	10.161
TCGA-ER-A19F	skcm	WT	0	-212.67207	0.0	0.0	8.9139	8.7836	9.5122	11.0128	0.4781	9.0958	10.571	0.0	10.0363	9.9259	1.5678	8.2607	0.0	7.3889
TCGA-CV-5436	hnsc	WT	0	-59.40607	1.3289	0.0	11.4946	8.9788	10.2749	11.3503	4.8185	9.3503	10.4984	0.5888	9.986	9.7522	2.5946	8.5216	0.0	9.7284
TCGA-EA-A411	cesc	WT	0	108.82759	0.7975	0.0	10.531	8.02	10.9565	10.5139	4.8232	9.7979	10.3212	0.0	9.6485	9.0138	2.0698	8.9752	0.0	8.5506
TCGA-NF-A4WX	ucs	WT	0	-1478.33969	0.0	0.0	9.5544	9.1191	10.8179	10.6126	2.3388	8.7404	9.4958	0.0	9.2109	9.2341	0.0	8.1905	0.0	6.8153
TCGA-E2-A152	brca	WT	0	-31.18694	0.0	0.4811	11.4804	8.498	9.67	11.6721	1.5747	9.3843	11.3764	0.0	9.6882	9.0906	0.4811	8.5533	0.0	8.9819
TCGA-BP-5183	kirc	WT	0	1436.06758	0.0	0.0	10.7489	7.295	9.7392	10.9162	0.0	9.3959	11.3831	0.5614	9.3324	9.0538	4.5459	9.4957	0.9646	9.922
TCGA-AQ-A1H2	brca	WT	0	-191.76807	0.0	0.0	10.7854	8.4218	9.0733	11.0522	0.0	9.7537	10.8723	1.4626	9.9596	8.7633	0.5867	7.7606	0.0	11.7961
TCGA-KO-8417	kich	WT	0	-1096.66273	0.0	0.0	9.6449	8.9564	9.4451	9.5342	0.0	9.4446	11.2412	0.0	7.1491	8.2282	0.0	6.3347	0.4373	7.5839
TCGA-86-8054	luad	WT	0	-621.28324	0.0	0.0	10.1761	8.3533	9.8232	10.4042	0.9994	9.3988	10.1133	0.0	10.2639	10.6916	2.414	8.1371	0.0	7.5091
TCGA-HC-A6HY	prad	WT	0	-1082.74249	0.0	0.0	11.1008	7.9514	10.3461	11.8873	0.0	8.8407	11.2323	0.0	8.4198	8.2373	1.7394	7.7688	0.0	8.2261
TCGA-A8-A08S	brca	WT	0	-273.55715	0.0	0.0	11.2631	8.3133	8.9461	10.3339	0.0	10.0224	10.8412	1.8402	9.6676	9.2405	0.4034	7.1477	0.0	11.771
TCGA-A8-A086	brca	WT	0	-387.05247	0.0	0.0	10.3586	7.9966	9.2432	9.9483	0.3923	9.0746	10.7012	0.7004	10.0907	9.4579	0.0	8.0403	0.0	9.6885
TCGA-EW-A2FW	brca	WT	0	-679.04471	0.0	0.0	9.7519	8.008	9.4394	10.2312	0.0	9.5525	10.2569	0.0	8.7622	9.3567	0.4565	7.4368	0.0	8.0017
TCGA-DA-A1HV	skcm	WT	0	1547.10827	0.0	0.0	9.9116	7.9271	9.7781	11.8323	0.5476	9.5716	10.8439	0.0	9.6648	9.7045	6.5866	9.7348	0.9437	8.8263
TCGA-FG-5963	lgg	WT	0	-1107.52096	0.0	0.0	10.2107	8.3207	9.3635	10.794	0.0	9.5703	11.1113	0.0	8.4424	8.9819	0.0	9.8644	0.0	7.7107
TCGA-A8-A08T	brca	WT	0	-383.51446	0.0	0.0	10.1754	8.4281	8.7227	11.1137	0.4145	9.315	11.028	0.0	8.4098	9.527	0.4145	8.4518	0.9988	8.4666
TCGA-AL-3467	kirp	WT	0	-1952.04868	0.0	0.0	9.8066	8.0295	10.1115	11.4421	0.5148	8.849	11.4262	0.0	4.0761	9.1462	0.0	8.481	0.5148	8.1629
TCGA-B0-5693	kirc	WT	0	77.72499	0.4723	0.0	10.8799	7.358	9.6703	11.1781	1.35	9.4426	11.4847	0.0	10.1035	8.849	0.0	8.9267	0.0	9.7469
TCGA-A6-5656	coad	WT	0	-730.62875	0.0	0.0	10.391	7.6367	10.9236	11.5365	0.0	9.373	10.2223	0.0	9.5548	9.1183	0.0	8.6333	0.0	7.7522
TCGA-D9-A1JW	skcm	WT	0	1396.12790	0.0	0.0	8.8079	7.8507	10.0521	11.1608	0.0	8.0399	10.5132	1.0079	10.0769	10.1385	3.1294	8.3435	0.0	8.4778
TCGA-EE-A185	skcm	WT	0	-1270.83955	0.0	0.0	9.0401	8.5338	9.7459	12.1195	0.0	8.6112	10.279	0.0	9.0596	9.6073	0.0	8.3384	0.0	5.7559
TCGA-CH-5765	prad	WT	0	-1373.43678	0.0	0.0	11.2287	8.71	9.0794	11.4377	0.0	9.1801	11.2247	0.4329	8.2776	9.761	1.0354	8.2278	0.0	7.8619
TCGA-B0-4706	kirc	WT	0	555.50882	0.4789	0.0	11.2553	6.4913	10.5908	11.5199	2.1836	9.0808	11.0877	0.0	10.0936	8.4454	4.5508	8.6315	0.4789	10.0604
TCGA-05-5425	luad	WT	0	1753.64771	0.0	0.0	11.9083	8.1687	9.7732	10.9243	0.6467	9.4267	10.3489	0.0	10.1471	8.6511	5.239	9.6341	0.0	8.8499
TCGA-EE-A29V	skcm	WT	0	-683.72619	0.0	0.0	8.0693	8.3669	10.4858	10.5412	0.0	7.9136	9.2289	0.0	10.0079	10.0791	0.0	7.6927	0.0	6.4874
TCGA-DU-7302	lgg	WT	0	-1476.98013	0.0	0.0	10.3756	8.6195	7.6039	9.3267	0.0	9.3442	11.3743	0.0	6.9507	10.2223	0.0	8.4312	0.0	8.729
TCGA-QR-A6ZZ	pcpg	WT	0	-644.04973	0.0	0.0	10.4506	8.0557	9.7585	10.3523	0.0	10.0418	10.8498	0.0	9.3423	8.4037	0.0	8.3806	0.0	7.6277
TCGA-CV-7415	hnsc	WT	0	626.18335	0.0	0.0	11.4844	7.9145	11.8547	12.1057	0.0	8.8929	11.068	0.4706	10.2736	8.2811	4.4732	9.0577	0.4706	9.9521
TCGA-EJ-7791	prad	WT	0	-644.60904	0.0	0.0	11.0119	8.5834	9.2163	11.2108	1.3902	9.3686	11.5287	0.0	9.2848	9.3821	1.5123	8.089	0.0	8.9018
TCGA-E2-A15L	brca	WT	0	-546.68924	0.0	0.0	10.9251	7.9122	9.1384	11.0845	0.3994	9.5103	10.9213	0.3994	8.9169	9.198	0.7119	8.1733	0.3994	8.8316
TCGA-12-0619	gbm	WT	0	888.22298	0.0	0.0	11.1219	7.7038	9.6645	11.2114	0.9351	8.6715	11.0548	0.542	9.1539	9.0522	0.0	9.206	0.0	9.0043
TCGA-EL-A3N3	thca	WT	0	1101.49778	0.3782	0.0	10.7466	8.1882	10.0596	10.9072	0.9252	9.1072	11.3261	0.0	8.6072	8.9639	3.0861	8.5397	0.0	8.6358
TCGA-DB-5273	lgg	WT	0	161.29708	0.0	0.0	10.8835	8.3373	9.3087	10.2217	0.5002	8.9416	10.8784	0.0	8.859	9.1337	0.0	8.5545	0.0	9.0504
TCGA-CJ-4894	kirc	WT	0	1747.39637	0.724	0.0	11.1921	7.5348	9.7388	11.1476	1.5633	9.3668	11.3808	0.724	10.1813	9.1711	6.1642	9.6702	0.407	10.6524
TCGA-64-1680	luad	WT	0	226.41807	0.0	0.0	11.7705	7.4149	10.174	11.9838	0.0	9.2529	11.0339	0.0	12.1945	8.2676	1.697	9.6857	0.0	7.8483
TCGA-06-2562	gbm	WT	0	375.09976	0.0	0.0	11.0019	7.4118	9.7194	11.3695	1.8824	9.0951	11.388	0.0	8.7087	8.6439	0.0	9.3766	0.0	7.7842
