Sample	Project	Score
TCGA-DJ-A4UT	thyroid_cancer_	1356.06700
TCGA-KK-A59Y	prostate_cancer	-1177.55783
TCGA-FV-A4ZP	liver_cancer	770.39516
TCGA-EP-A26S	liver_cancer	485.93051
TCGA-06-5417	glioblastoma	-763.77720
TCGA-A3-3382	kidney_clear_cell_carcinoma	993.55991
TCGA-BA-7269	head_and_neck_cancer	-92.55063
TCGA-QR-A700	pheochromocytoma_&_paraganglioma	-749.53392
TCGA-BH-A0AU	breast_cancer	-469.27974
TCGA-CS-5394	lower_grade_glioma	-1443.56291
TCGA-DA-A1IC	melanoma	28.72067
TCGA-DJ-A1QI	thyroid_cancer_	-401.24467
TCGA-RW-A681	pheochromocytoma_&_paraganglioma	-1828.25560
TCGA-KO-8410	kidney_chromophobe	-240.06215
TCGA-CJ-4895	kidney_clear_cell_carcinoma	1421.56615
TCGA-62-A472	lung_adenocarcinoma	859.25880
TCGA-22-4604	lung_squamous_cell_carcinoma	1230.69990
TCGA-BQ-5888	kidney_papillary_cell_carcinoma	-210.59951
TCGA-SR-A6MR	pheochromocytoma_&_paraganglioma	-371.90921
TCGA-NJ-A55O	lung_adenocarcinoma	922.94614
TCGA-OR-A5JR	adrenocortical_cancer	-273.19440
TCGA-OR-A5L9	adrenocortical_cancer	430.51346
TCGA-BB-7861	head_and_neck_cancer	2651.38054
TCGA-FS-A1ZP	melanoma	508.89290
TCGA-MP-A5C7	lung_adenocarcinoma	-552.99108
TCGA-CF-A27C	bladder_cancer	-791.22946
TCGA-EM-A4FM	thyroid_cancer_	73.06455
TCGA-EI-6513	rectal_cancer	-386.50162
TCGA-IB-7644	pancreatic_cancer	272.46923
TCGA-D5-6926	colon_cancer	56.41012
TCGA-14-0790	glioblastoma	-980.15668
TCGA-HC-7740	prostate_cancer	-1255.59226
TCGA-RW-A8AZ	pheochromocytoma_&_paraganglioma	-531.16329
TCGA-A8-A06Q	breast_cancer	-885.77128
TCGA-DU-8161	lower_grade_glioma	615.44429
TCGA-HT-7482	lower_grade_glioma	25.92223
TCGA-OR-A5LL	adrenocortical_cancer	-811.92053
TCGA-A2-A0ST	breast_cancer	2663.46069
TCGA-97-7546	lung_adenocarcinoma	1221.67903
TCGA-69-7973	lung_adenocarcinoma	-142.78702
TCGA-ED-A627	liver_cancer	1307.98769
TCGA-A2-A3KC	breast_cancer	207.42953
TCGA-BP-4961	kidney_clear_cell_carcinoma	501.93853
TCGA-UB-A7MB	liver_cancer	-833.18446
TCGA-AF-2691	rectal_cancer	687.64013
TCGA-DU-7013	lower_grade_glioma	-318.29579
TCGA-FY-A3R8	thyroid_cancer_	177.88212
TCGA-DJ-A13S	thyroid_cancer_	-791.70805
TCGA-H4-A2HQ	bladder_cancer	-793.22782
TCGA-27-2519	glioblastoma	969.76410
TCGA-A2-A0D1	breast_cancer	-890.63311
TCGA-DJ-A13L	thyroid_cancer_	1381.67702
TCGA-DD-A1EI	liver_cancer	184.48134
TCGA-D5-6534	colon_cancer	1709.90225
TCGA-39-5031	lung_squamous_cell_carcinoma	635.51262
TCGA-93-A4JP	lung_adenocarcinoma	1175.01987
TCGA-DD-A119	liver_cancer	518.77781
TCGA-DH-5143	lower_grade_glioma	-391.71580
TCGA-J2-8194	lung_adenocarcinoma	630.25353
TCGA-AR-A2LJ	breast_cancer	1370.84215
TCGA-28-2510	glioblastoma	-546.74187
TCGA-HC-8259	prostate_cancer	-960.30823
TCGA-44-6148	lung_adenocarcinoma	689.73775
TCGA-CN-6011	head_and_neck_cancer	255.49268
TCGA-AR-A255	breast_cancer	412.70522
TCGA-AC-A3YI	breast_cancer	210.57341
TCGA-14-0789	glioblastoma	1163.11298
TCGA-CZ-5461	kidney_clear_cell_carcinoma	1197.84275
TCGA-HW-8320	lower_grade_glioma	-447.08494
TCGA-P4-A5ED	kidney_papillary_cell_carcinoma	1583.97550
TCGA-DE-A0XZ	thyroid_cancer_	660.61136
TCGA-34-5929	lung_squamous_cell_carcinoma	105.63263
TCGA-A4-8310	kidney_papillary_cell_carcinoma	-286.34725
TCGA-DK-A1AA	bladder_cancer	-393.64340
TCGA-KN-8419	kidney_chromophobe	-31.05369
TCGA-EE-A2A6	melanoma	1243.72841
TCGA-CJ-6030	kidney_clear_cell_carcinoma	-439.53225
TCGA-BH-A203	breast_cancer	-397.71883
TCGA-EL-A3H2	thyroid_cancer_	-1165.30805
TCGA-CJ-4901	kidney_clear_cell_carcinoma	2584.28852
TCGA-EK-A2RA	cervical_cancer	1124.96341
TCGA-BH-A0AY	breast_cancer	11.37944
TCGA-CV-6948	head_and_neck_cancer	134.50127
TCGA-A3-3367	kidney_clear_cell_carcinoma	892.92624
TCGA-DD-A4NV	liver_cancer	-257.35541
TCGA-CV-7183	head_and_neck_cancer	-241.27249
TCGA-B6-A0RV	breast_cancer	237.19018
TCGA-50-5066	lung_adenocarcinoma	2207.84034
TCGA-A8-A093	breast_cancer	-775.72927
TCGA-A4-7915	kidney_papillary_cell_carcinoma	-232.77624
TCGA-CH-5767	prostate_cancer	-584.62741
TCGA-62-A46Y	lung_adenocarcinoma	1483.51362
TCGA-EW-A1IW	breast_cancer	-29.26979
TCGA-BP-4801	kidney_clear_cell_carcinoma	1444.33676
TCGA-EL-A4K0	thyroid_cancer_	123.49136
TCGA-HC-8261	prostate_cancer	-593.19320
TCGA-CR-7368	head_and_neck_cancer	499.20402
TCGA-ET-A3BS	thyroid_cancer_	1373.61433
TCGA-BP-4347	kidney_clear_cell_carcinoma	604.91811
TCGA-AN-A0XU	breast_cancer	70.93970
TCGA-FY-A3R6	thyroid_cancer_	1328.13473
TCGA-A8-A06X	breast_cancer	12.88871
TCGA-CV-7090	head_and_neck_cancer	1126.72529
TCGA-AG-4022	rectal_cancer	257.18483
TCGA-A4-7997	kidney_papillary_cell_carcinoma	466.65680
TCGA-86-8280	lung_adenocarcinoma	1600.49881
TCGA-C8-A132	breast_cancer	866.97279
TCGA-DM-A28G	colon_cancer	-713.34724
TCGA-18-3411	lung_squamous_cell_carcinoma	682.30822
TCGA-MP-A4TH	lung_adenocarcinoma	1736.30417
TCGA-A4-7288	kidney_papillary_cell_carcinoma	-1014.55078
TCGA-HD-7917	head_and_neck_cancer	-479.21189
TCGA-E9-A5UP	breast_cancer	-213.23913
TCGA-Q1-A5R3	cervical_cancer	689.36011
TCGA-06-2563	glioblastoma	-168.48589
TCGA-HC-7750	prostate_cancer	-959.83227
TCGA-AD-6964	colon_cancer	1356.02284
TCGA-A6-6142	colon_cancer	20.17128
TCGA-AY-5543	colon_cancer	14.47031
TCGA-DU-7009	lower_grade_glioma	-1546.73016
TCGA-HT-8105	lower_grade_glioma	-1045.37805
TCGA-CV-7429	head_and_neck_cancer	289.47875
TCGA-FD-A3B6	bladder_cancer	1213.00652
TCGA-DK-A3X1	bladder_cancer	-419.79395
TCGA-AD-6899	colon_cancer	600.52240
TCGA-26-5134	glioblastoma	-345.86110
TCGA-GC-A3OO	bladder_cancer	-149.88836
TCGA-CH-5748	prostate_cancer	-1133.45329
TCGA-CV-7434	head_and_neck_cancer	293.48613
TCGA-B0-5697	kidney_clear_cell_carcinoma	1768.42572
TCGA-06-0168	glioblastoma	906.27880
TCGA-P5-A5F4	lower_grade_glioma	-1535.31535
TCGA-IB-7897	pancreatic_cancer	1557.01608
TCGA-AO-A12G	breast_cancer	-147.45686
TCGA-CN-4730	head_and_neck_cancer	-541.86620
TCGA-OR-A5LB	adrenocortical_cancer	-1324.36986
TCGA-50-5939	lung_adenocarcinoma	1815.86637
TCGA-AC-A3TN	breast_cancer	-371.26595
TCGA-44-8120	lung_adenocarcinoma	557.78554
TCGA-CN-5358	head_and_neck_cancer	2085.98300
TCGA-50-5944	lung_adenocarcinoma	562.63706
TCGA-44-7672	lung_adenocarcinoma	2095.52168
TCGA-CV-6956	head_and_neck_cancer	128.50198
TCGA-B0-5710	kidney_clear_cell_carcinoma	891.59930
TCGA-FW-A3TU	melanoma	527.43319
TCGA-FG-8181	lower_grade_glioma	-1352.84853
TCGA-33-4533	lung_squamous_cell_carcinoma	-592.04302
TCGA-A8-A07R	breast_cancer	-654.58437
TCGA-05-4420	lung_adenocarcinoma	-179.46578
TCGA-99-8028	lung_adenocarcinoma	2756.73392
TCGA-EK-A2RC	cervical_cancer	970.37053
TCGA-91-7771	lung_adenocarcinoma	1633.45144
TCGA-EJ-7784	prostate_cancer	-278.17568
TCGA-LP-A5U2	cervical_cancer	-228.16689
TCGA-FS-A1ZT	melanoma	977.81698
TCGA-EE-A2A5	melanoma	-619.43937
TCGA-BC-A10Y	liver_cancer	-56.29395
TCGA-HT-7475	lower_grade_glioma	-1546.94373
TCGA-66-2768	lung_squamous_cell_carcinoma	849.40494
TCGA-CJ-4881	kidney_clear_cell_carcinoma	1533.91738
TCGA-DY-A1DF	rectal_cancer	-819.76320
TCGA-A2-A25B	breast_cancer	129.22461
TCGA-BJ-A3EZ	thyroid_cancer_	-270.88815
TCGA-64-5779	lung_adenocarcinoma	725.42608
TCGA-66-2744	lung_squamous_cell_carcinoma	2123.36042
TCGA-OR-A5J1	adrenocortical_cancer	-524.37948
TCGA-CQ-5326	head_and_neck_cancer	630.62255
TCGA-DD-A4NN	liver_cancer	-831.75168
TCGA-BP-4992	kidney_clear_cell_carcinoma	2157.43560
TCGA-DD-A4NL	liver_cancer	-111.57118
TCGA-HT-A5RB	lower_grade_glioma	-1416.78456
TCGA-12-5299	glioblastoma	228.37120
TCGA-EW-A423	breast_cancer	448.93981
TCGA-BP-5182	kidney_clear_cell_carcinoma	1907.28856
TCGA-A8-A09D	breast_cancer	480.04989
TCGA-70-6723	lung_squamous_cell_carcinoma	-927.62457
TCGA-B2-4098	kidney_clear_cell_carcinoma	1102.61158
TCGA-AA-3502	colon_cancer	-40.36804
TCGA-H2-A3RH	thyroid_cancer_	-756.61389
TCGA-A7-A26F	breast_cancer	726.35754
TCGA-75-6214	lung_adenocarcinoma	-91.38501
TCGA-FV-A3R2	liver_cancer	785.32426
TCGA-D8-A1XW	breast_cancer	1054.57772
TCGA-HT-7471	lower_grade_glioma	-149.60002
TCGA-CM-6674	colon_cancer	104.16345
TCGA-G7-6789	kidney_papillary_cell_carcinoma	-50.47360
TCGA-A2-A3XU	breast_cancer	-1104.33715
TCGA-08-0386	glioblastoma	-819.27754
TCGA-97-8171	lung_adenocarcinoma	-404.21355
TCGA-44-6774	lung_adenocarcinoma	1020.10542
TCGA-EL-A3CR	thyroid_cancer_	1206.04505
TCGA-MI-A75C	liver_cancer	85.28998
TCGA-CV-6940	head_and_neck_cancer	-327.95346
TCGA-E9-A1NI	breast_cancer	-354.44205
TCGA-BC-A10R	liver_cancer	-453.24579
TCGA-E9-A22E	breast_cancer	581.99035
TCGA-E9-A1RE	breast_cancer	-872.39290
TCGA-EP-A2KA	liver_cancer	883.29480
TCGA-G4-6299	colon_cancer	441.05946
TCGA-D3-A5GR	melanoma	1308.47831
TCGA-UB-A7MC	liver_cancer	-854.99843
TCGA-HC-7752	prostate_cancer	-145.11816
TCGA-G4-6323	colon_cancer	409.09259
TCGA-FE-A3PD	thyroid_cancer_	118.40682
TCGA-EM-A2CO	thyroid_cancer_	-935.39704
TCGA-OR-A5JC	adrenocortical_cancer	-568.15764
TCGA-A7-A3IY	breast_cancer	926.08250
TCGA-CZ-5988	kidney_clear_cell_carcinoma	735.93023
TCGA-DK-A1A5	bladder_cancer	-70.07894
TCGA-OL-A66H	breast_cancer	893.24151
TCGA-55-6543	lung_adenocarcinoma	1030.01984
TCGA-W2-A7UY	pheochromocytoma_&_paraganglioma	380.99235
TCGA-DD-A1EK	liver_cancer	244.27795
TCGA-EK-A2RK	cervical_cancer	684.30048
TCGA-AZ-6598	colon_cancer	273.85913
TCGA-E2-A153	breast_cancer	246.10240
TCGA-E3-A3E0	thyroid_cancer_	-163.49250
TCGA-ER-A3PL	melanoma	-192.64832
TCGA-DU-8167	lower_grade_glioma	-0.73600
TCGA-B8-5165	kidney_clear_cell_carcinoma	605.36364
TCGA-QR-A70J	pheochromocytoma_&_paraganglioma	457.11068
TCGA-E9-A227	breast_cancer	692.21954
TCGA-IR-A3LK	cervical_cancer	506.07464
TCGA-22-1011	lung_squamous_cell_carcinoma	1388.76000
TCGA-BP-4770	kidney_clear_cell_carcinoma	802.68117
TCGA-A2-A0EP	breast_cancer	2698.82069
TCGA-G9-6351	prostate_cancer	-1039.73851
TCGA-BP-4777	kidney_clear_cell_carcinoma	2299.28661
TCGA-EL-A3GY	thyroid_cancer_	171.82155
TCGA-EL-A3ZK	thyroid_cancer_	181.50674
TCGA-EE-A2MK	melanoma	1167.72838
TCGA-D5-6898	colon_cancer	96.97212
TCGA-44-2655	lung_adenocarcinoma	1447.08527
TCGA-BH-A0DV	breast_cancer	386.14548
TCGA-CJ-4875	kidney_clear_cell_carcinoma	1428.62425
TCGA-CJ-5675	kidney_clear_cell_carcinoma	2228.32878
TCGA-HC-8262	prostate_cancer	-1226.29815
TCGA-CJ-4636	kidney_clear_cell_carcinoma	1927.83888
TCGA-AN-A0XO	breast_cancer	-1125.17609
TCGA-FK-A3SD	thyroid_cancer_	-1345.51561
TCGA-HT-7877	lower_grade_glioma	-1290.88859
TCGA-EJ-A46I	prostate_cancer	-1072.56230
TCGA-EJ-5497	prostate_cancer	-719.05908
TCGA-EA-A78R	cervical_cancer	535.40334
TCGA-CJ-4873	kidney_clear_cell_carcinoma	2234.93569
TCGA-C8-A12Q	breast_cancer	316.40405
TCGA-G4-6309	colon_cancer	-472.88624
TCGA-BH-A1FU	breast_cancer	361.25337
TCGA-AC-A2QJ	breast_cancer	1619.69293
TCGA-P5-A5EV	lower_grade_glioma	-549.62115
TCGA-CJ-5682	kidney_clear_cell_carcinoma	650.89281
TCGA-BP-4986	kidney_clear_cell_carcinoma	1167.63628
TCGA-CR-7369	head_and_neck_cancer	176.53349
TCGA-C8-A1HN	breast_cancer	-262.32350
TCGA-DJ-A4V5	thyroid_cancer_	661.33946
TCGA-BP-4159	kidney_clear_cell_carcinoma	1096.43615
TCGA-55-6987	lung_adenocarcinoma	2592.93909
TCGA-HC-8258	prostate_cancer	-772.37010
TCGA-G3-A25Y	liver_cancer	18.34119
TCGA-CJ-6032	kidney_clear_cell_carcinoma	628.10111
TCGA-CJ-5681	kidney_clear_cell_carcinoma	-1192.23092
TCGA-D8-A1JL	breast_cancer	1162.29444
TCGA-E2-A1IF	breast_cancer	-117.77912
TCGA-22-5478	lung_squamous_cell_carcinoma	2407.52689
TCGA-AA-3517	colon_cancer	1314.74979
TCGA-ED-A82E	liver_cancer	-173.14764
TCGA-BP-4345	kidney_clear_cell_carcinoma	1623.83240
TCGA-CR-7380	head_and_neck_cancer	439.81390
TCGA-B0-4811	kidney_clear_cell_carcinoma	473.12201
TCGA-AC-A62Y	breast_cancer	732.47218
TCGA-MR-A520	liver_cancer	-335.00812
TCGA-FG-7637	lower_grade_glioma	-1082.39324
TCGA-BT-A20P	bladder_cancer	-818.91577
TCGA-DS-A7WH	cervical_cancer	-354.93659
TCGA-DS-A0VL	cervical_cancer	421.27181
TCGA-HT-7467	lower_grade_glioma	-1192.20797
TCGA-EL-A3T7	thyroid_cancer_	-183.76367
TCGA-B0-4847	kidney_clear_cell_carcinoma	2219.83417
TCGA-NA-A4QX	uterine_carcinosarcoma_	-750.16588
TCGA-DB-A64X	lower_grade_glioma	-931.46511
TCGA-BP-5170	kidney_clear_cell_carcinoma	1041.23664
TCGA-BP-5199	kidney_clear_cell_carcinoma	2174.96563
TCGA-DJ-A13X	thyroid_cancer_	-387.16468
TCGA-BH-A18P	breast_cancer	-136.70946
TCGA-CM-6163	colon_cancer	249.50722
TCGA-HN-A2OB	breast_cancer	-223.10449
TCGA-EB-A44N	melanoma	478.43501
TCGA-EE-A3J4	melanoma	-45.98524
TCGA-62-A471	lung_adenocarcinoma	-186.33089
TCGA-BH-A1ET	breast_cancer	-80.10362
TCGA-PJ-A5Z8	kidney_papillary_cell_carcinoma	1545.68324
TCGA-N6-A4V9	uterine_carcinosarcoma_	-984.15656
TCGA-DS-A7WI	cervical_cancer	374.32427
TCGA-BJ-A3PU	thyroid_cancer_	169.75519
TCGA-DW-7963	kidney_papillary_cell_carcinoma	315.62182
TCGA-34-5232	lung_squamous_cell_carcinoma	1645.27822
TCGA-EE-A2GB	melanoma	-431.29613
TCGA-76-4931	glioblastoma	-717.09481
TCGA-GN-A264	melanoma	-280.78723
TCGA-86-8358	lung_adenocarcinoma	-263.37120
TCGA-EM-A2P3	thyroid_cancer_	-212.83973
TCGA-D3-A2J6	melanoma	420.58991
TCGA-IQ-7632	head_and_neck_cancer	-331.01005
TCGA-A2-A0CR	breast_cancer	2460.70762
TCGA-E9-A243	breast_cancer	2311.99800
TCGA-E9-A1N9	breast_cancer	-570.76809
TCGA-63-5128	lung_squamous_cell_carcinoma	-629.52102
TCGA-19-2619	glioblastoma	-617.68900
TCGA-B0-4810	kidney_clear_cell_carcinoma	1726.89664
TCGA-EA-A43B	cervical_cancer	997.42712
TCGA-C4-A0F1	bladder_cancer	-165.48576
TCGA-E5-A2PC	bladder_cancer	23.40166
TCGA-CV-5442	head_and_neck_cancer	-696.43582
TCGA-DD-A73F	liver_cancer	1296.68431
TCGA-G4-6304	colon_cancer	-354.28131
TCGA-CV-7245	head_and_neck_cancer	-332.10286
TCGA-60-2725	lung_squamous_cell_carcinoma	1778.51836
TCGA-D5-6535	colon_cancer	197.40566
TCGA-41-3915	glioblastoma	797.81337
TCGA-D3-A2JD	melanoma	1164.54605
TCGA-PR-A5PG	pheochromocytoma_&_paraganglioma	-954.80366
TCGA-44-A4SS	lung_adenocarcinoma	1623.65986
TCGA-97-A4M1	lung_adenocarcinoma	1148.36537
TCGA-78-7163	lung_adenocarcinoma	-204.62317
TCGA-E9-A1R0	breast_cancer	-10.27428
TCGA-CN-4727	head_and_neck_cancer	-618.71484
TCGA-K7-A5RF	liver_cancer	764.23328
TCGA-AF-6672	rectal_cancer	-492.82534
TCGA-CR-6491	head_and_neck_cancer	-123.81317
TCGA-B0-4839	kidney_clear_cell_carcinoma	1428.97536
TCGA-18-4086	lung_squamous_cell_carcinoma	587.74746
TCGA-A8-A091	breast_cancer	-353.82659
TCGA-MP-A4TK	lung_adenocarcinoma	1478.44637
TCGA-CF-A3MI	bladder_cancer	-109.92342
TCGA-44-A479	lung_adenocarcinoma	2044.80780
TCGA-75-5147	lung_adenocarcinoma	1108.30645
TCGA-HE-A5NL	kidney_papillary_cell_carcinoma	1050.23597
TCGA-D3-A1Q8	melanoma	682.42746
TCGA-EE-A29L	melanoma	-1149.65084
TCGA-BH-A0HI	breast_cancer	-48.18575
TCGA-DJ-A13R	thyroid_cancer_	2146.76498
TCGA-97-8179	lung_adenocarcinoma	238.11997
TCGA-B0-5100	kidney_clear_cell_carcinoma	135.60765
TCGA-EE-A20F	melanoma	728.37753
TCGA-28-5215	glioblastoma	405.18001
TCGA-C5-A2LX	cervical_cancer	1823.56963
TCGA-HM-A6W2	cervical_cancer	-275.23358
TCGA-BB-4227	head_and_neck_cancer	-465.86690
TCGA-DD-A3A5	liver_cancer	-311.79711
TCGA-GM-A2DN	breast_cancer	1367.58863
TCGA-44-2668	lung_adenocarcinoma	2393.37714
TCGA-BP-4782	kidney_clear_cell_carcinoma	1340.36499
TCGA-N7-A4Y5	uterine_carcinosarcoma_	-1555.49588
TCGA-CA-5796	colon_cancer	-46.69834
TCGA-75-5125	lung_adenocarcinoma	1493.58641
TCGA-CZ-4857	kidney_clear_cell_carcinoma	1165.44192
TCGA-G9-6333	prostate_cancer	-682.15889
TCGA-D3-A2JK	melanoma	431.60059
TCGA-DJ-A2Q4	thyroid_cancer_	-162.04920
TCGA-EL-A3MW	thyroid_cancer_	-528.29931
TCGA-FK-A3S3	thyroid_cancer_	-498.27948
TCGA-DD-A3A2	liver_cancer	-352.34745
TCGA-OR-A5LE	adrenocortical_cancer	-1432.96461
TCGA-EE-A20H	melanoma	-1146.33370
TCGA-CZ-5462	kidney_clear_cell_carcinoma	1293.17280
TCGA-AO-A0J6	breast_cancer	751.60133
TCGA-D3-A3CB	melanoma	2706.15863
TCGA-55-6642	lung_adenocarcinoma	1015.44529
TCGA-CV-7250	head_and_neck_cancer	-74.24710
TCGA-F5-6702	rectal_cancer	215.66715
TCGA-G9-6494	prostate_cancer	-1143.66198
TCGA-BP-4354	kidney_clear_cell_carcinoma	2544.76401
TCGA-QR-A6H3	pheochromocytoma_&_paraganglioma	-519.41434
TCGA-BH-A42V	breast_cancer	265.03614
TCGA-D3-A3C7	melanoma	1200.85918
TCGA-18-5595	lung_squamous_cell_carcinoma	-865.91537
TCGA-N5-A4RU	uterine_carcinosarcoma_	-1041.27347
TCGA-C8-A12X	breast_cancer	-209.82748
TCGA-CN-6989	head_and_neck_cancer	1043.68011
TCGA-91-6847	lung_adenocarcinoma	-975.56259
TCGA-CR-6467	head_and_neck_cancer	1484.63922
TCGA-EL-A4KI	thyroid_cancer_	-938.26085
TCGA-78-7539	lung_adenocarcinoma	1514.13493
TCGA-N5-A4RN	uterine_carcinosarcoma_	-967.07604
TCGA-MY-A5BD	cervical_cancer	-582.82190
TCGA-91-6829	lung_adenocarcinoma	334.11446
TCGA-CV-6436	head_and_neck_cancer	1262.17507
TCGA-B8-4151	kidney_clear_cell_carcinoma	337.64474
TCGA-34-5234	lung_squamous_cell_carcinoma	2107.91816
TCGA-AO-A0JD	breast_cancer	-70.66302
TCGA-S7-A7WV	pheochromocytoma_&_paraganglioma	1682.26815
TCGA-B6-A0IO	breast_cancer	-270.77375
TCGA-EE-A3AE	melanoma	918.78961
TCGA-A2-A0YJ	breast_cancer	-807.65210
TCGA-22-4595	lung_squamous_cell_carcinoma	836.37909
TCGA-B6-A0I2	breast_cancer	1465.99728
TCGA-EL-A4JW	thyroid_cancer_	-249.41969
TCGA-BP-4174	kidney_clear_cell_carcinoma	1198.29801
TCGA-B0-5109	kidney_clear_cell_carcinoma	1528.11388
TCGA-02-0055	glioblastoma	1282.25791
TCGA-A4-A48D	kidney_papillary_cell_carcinoma	941.93318
TCGA-A2-A0YC	breast_cancer	40.32591
TCGA-GL-7773	kidney_papillary_cell_carcinoma	-17.12896
TCGA-BT-A2LD	bladder_cancer	-274.36306
TCGA-A2-A0SY	breast_cancer	639.39756
TCGA-FG-A60J	lower_grade_glioma	-444.13692
TCGA-BQ-5883	kidney_papillary_cell_carcinoma	-489.40665
TCGA-A7-A4SF	breast_cancer	-190.31715
TCGA-D5-7000	colon_cancer	-32.27534
TCGA-05-4389	lung_adenocarcinoma	1456.58410
TCGA-P6-A5OG	adrenocortical_cancer	1377.99720
TCGA-A2-A0D2	breast_cancer	458.36695
TCGA-DV-5568	kidney_clear_cell_carcinoma	1209.46793
TCGA-FD-A3SM	bladder_cancer	-509.28799
TCGA-DZ-6131	kidney_papillary_cell_carcinoma	-1363.02533
TCGA-CV-7418	head_and_neck_cancer	7.18871
TCGA-DU-5872	lower_grade_glioma	2014.72612
TCGA-RC-A7SF	liver_cancer	-226.10181
TCGA-A8-A07O	breast_cancer	213.78111
TCGA-16-0846	glioblastoma	646.73103
TCGA-86-8076	lung_adenocarcinoma	1859.99362
TCGA-QR-A70X	pheochromocytoma_&_paraganglioma	-269.58264
TCGA-22-5480	lung_squamous_cell_carcinoma	1286.05112
TCGA-CN-6023	head_and_neck_cancer	933.32949
TCGA-BH-A0C1	breast_cancer	271.51546
TCGA-HW-8319	lower_grade_glioma	-1009.88862
TCGA-06-0645	glioblastoma	1638.14567
TCGA-G9-6378	prostate_cancer	-958.62756
TCGA-WB-A822	pheochromocytoma_&_paraganglioma	-239.86774
TCGA-FS-A1ZU	melanoma	-800.58316
TCGA-AZ-6600	colon_cancer	208.41738
TCGA-ET-A3DP	thyroid_cancer_	-1100.24002
TCGA-CU-A3QU	bladder_cancer	-698.90275
TCGA-A2-A4RW	breast_cancer	-75.55044
TCGA-BH-A202	breast_cancer	515.08682
TCGA-CF-A1HR	bladder_cancer	-122.38633
TCGA-F4-6808	colon_cancer	-751.26476
TCGA-A6-2678	colon_cancer	583.68951
TCGA-B0-4693	kidney_clear_cell_carcinoma	1390.62450
TCGA-EE-A29B	melanoma	14.84147
TCGA-55-8513	lung_adenocarcinoma	1754.90590
TCGA-D3-A3CF	melanoma	1754.75662
TCGA-BC-A10X	liver_cancer	91.42325
TCGA-BQ-7046	kidney_papillary_cell_carcinoma	-1213.35852
TCGA-BP-4758	kidney_clear_cell_carcinoma	1884.63230
TCGA-DK-A3WW	bladder_cancer	1552.61925
TCGA-HT-A61C	lower_grade_glioma	-188.11051
TCGA-HI-7169	prostate_cancer	-958.06821
TCGA-B0-4843	kidney_clear_cell_carcinoma	687.11344
TCGA-CK-4948	colon_cancer	-152.38301
TCGA-DB-A64O	lower_grade_glioma	-561.96927
TCGA-F4-6856	colon_cancer	-313.81485
TCGA-AO-A03R	breast_cancer	593.71884
TCGA-WB-A81I	pheochromocytoma_&_paraganglioma	-1296.54912
TCGA-WB-A80N	pheochromocytoma_&_paraganglioma	-358.02743
TCGA-DJ-A2QB	thyroid_cancer_	-667.64433
TCGA-S7-A7X2	pheochromocytoma_&_paraganglioma	-192.26178
TCGA-B8-5159	kidney_clear_cell_carcinoma	789.24892
TCGA-HM-A4S6	cervical_cancer	1119.15050
TCGA-ES-A2HS	liver_cancer	-502.17628
TCGA-32-2638	glioblastoma	719.40088
TCGA-CR-7404	head_and_neck_cancer	1048.92054
TCGA-55-6969	lung_adenocarcinoma	1973.15915
TCGA-G2-A3IB	bladder_cancer	-543.03986
TCGA-B9-A44B	kidney_papillary_cell_carcinoma	-792.80817
TCGA-BP-5192	kidney_clear_cell_carcinoma	-53.35418
TCGA-AK-3455	kidney_clear_cell_carcinoma	1566.24589
TCGA-AH-6643	rectal_cancer	-462.94773
TCGA-BP-5174	kidney_clear_cell_carcinoma	484.16791
TCGA-05-4382	lung_adenocarcinoma	1641.80143
TCGA-AR-A24R	breast_cancer	96.66104
TCGA-FR-A69P	melanoma	-587.06426
TCGA-BP-4164	kidney_clear_cell_carcinoma	317.07312
TCGA-KN-8433	kidney_chromophobe	65.58876
TCGA-EJ-5527	prostate_cancer	-421.55877
TCGA-D5-5539	colon_cancer	110.22649
TCGA-N5-A4RA	uterine_carcinosarcoma_	-1587.05593
TCGA-DB-5275	lower_grade_glioma	-780.73926
TCGA-EJ-5503	prostate_cancer	-556.17738
TCGA-21-5782	lung_squamous_cell_carcinoma	126.88654
TCGA-CJ-4905	kidney_clear_cell_carcinoma	642.96335
TCGA-55-1594	lung_adenocarcinoma	388.80467
TCGA-GL-A4EM	kidney_papillary_cell_carcinoma	1037.57040
TCGA-QR-A6GY	pheochromocytoma_&_paraganglioma	-1236.86250
TCGA-75-7025	lung_adenocarcinoma	1211.78381
TCGA-CS-6667	lower_grade_glioma	-637.54476
TCGA-E2-A1IL	breast_cancer	-630.84229
TCGA-KN-8418	kidney_chromophobe	-1050.55355
TCGA-BH-A0BT	breast_cancer	-680.56375
TCGA-BQ-5894	kidney_papillary_cell_carcinoma	677.31248
TCGA-FJ-A3Z7	bladder_cancer	-136.91471
TCGA-95-7947	lung_adenocarcinoma	621.22452
TCGA-BF-A1Q0	melanoma	120.64029
TCGA-86-8056	lung_adenocarcinoma	817.28845
TCGA-RT-A6Y9	pheochromocytoma_&_paraganglioma	-429.99003
TCGA-67-3773	lung_adenocarcinoma	1548.55530
TCGA-F4-6703	colon_cancer	1954.19064
TCGA-CU-A3KJ	bladder_cancer	18.93623
TCGA-E2-A14P	breast_cancer	67.86889
TCGA-C5-A1M6	cervical_cancer	-938.19947
TCGA-BJ-A28R	thyroid_cancer_	401.18928
TCGA-OL-A5RU	breast_cancer	1054.75602
